customer_id,region,total_spent,total_orders,repeat_purchase_flag
CUST00764,South,112473.47,71,Yes
CUST00765,South,165745.81,14,No
CUST00766,East,196278.12,82,Yes
CUST00767,South,145305.99,37,Yes
CUST00768,East,93322.56,89,No
CUST00769,North,193503.88,61,Yes
CUST00770,North,31098.12,68,Yes
CUST00771,North,18679.21,86,Yes
CUST00772,North,105154.79,61,Yes
CUST00773,West,81391.6,43,Yes
CUST00774,West,141859.18,17,Yes
CUST00775,West,46003.26,98,Yes
CUST00776,East,33989.13,2,No
CUST00777,South,44002.0,74,Yes
CUST00778,South,82941.34,39,Yes
CUST00779,West,13392.35,40,Yes
CUST00780,North,71838.7,99,Yes
CUST00781,East,157469.36,64,Yes
CUST00782,South,174555.0,26,Yes
CUST00783,West,151593.55,86,Yes
CUST00784,East,26124.5,79,No
CUST00785,East,174245.11,27,No
CUST00786,South,112476.27,28,No
CUST00787,West,6406.32,25,Yes
CUST00788,South,69388.98,44,Yes
CUST00789,North,100064.69,6,Yes
CUST00790,South,90887.67,50,Yes
CUST00791,East,88773.36,11,Yes
CUST00792,West,105142.6,24,Yes
CUST00793,West,151738.9,85,Yes
CUST00794,East,128892.26,15,No
CUST00795,South,107072.74,42,Yes
CUST00796,West,112006.22,2,Yes
CUST00797,South,171578.67,3,No
CUST00798,East,34601.99,33,Yes
CUST00799,South,7643.34,8,No
CUST00800,West,131204.22,4,No
CUST00801,South,193583.42,19,No
CUST00802,West,160917.1,46,Yes
CUST00803,West,197694.78,21,No
CUST00804,East,65279.23,28,No
CUST00805,North,86070.45,27,No
CUST00806,North,19513.07,68,No
CUST00807,West,178161.35,5,No
CUST00808,North,68031.26,9,No
CUST00809,North,108617.96,83,No
CUST00810,South,197625.05,66,No
CUST00811,East,92393.77,85,Yes
CUST00812,South,164031.77,76,Yes
CUST00813,East,35578.56,21,Yes
CUST00814,South,18348.71,33,Yes
CUST00815,North,29252.43,41,No
CUST00816,East,39060.82,75,No
CUST00817,North,124564.78,22,No
CUST00818,South,161432.98,94,No
CUST00819,East,127194.29,84,No
CUST00820,North,22162.4,99,No
CUST00821,South,14858.59,39,Yes
CUST00822,North,131401.2,1,No
CUST00823,West,56575.94,63,Yes
CUST00824,South,173410.92,47,Yes
CUST00825,North,43316.23,99,No
CUST00826,South,82252.96,14,No
CUST00827,East,47319.87,9,No
CUST00828,East,133332.0,82,No
CUST00829,East,174971.12,91,Yes
CUST00830,East,23086.9,46,Yes
CUST00831,West,173048.16,72,Yes
CUST00832,South,83139.46,78,Yes
CUST00833,East,4582.02,40,No
CUST00834,West,183697.23,87,Yes
CUST00835,South,141829.98,51,No
CUST00836,West,140163.76,28,Yes
CUST00837,South,192599.26,63,Yes
CUST00838,North,126019.38,19,No
CUST00839,South,23403.5,38,Yes
CUST00840,West,14599.85,81,Yes
CUST00841,North,3468.4,52,Yes
CUST00842,South,120073.14,99,Yes
CUST00843,East,146318.98,41,Yes
CUST00844,South,180676.1,8,No
CUST00845,North,66751.19,86,No
CUST00846,East,37880.71,55,Yes
CUST00847,West,167792.28,48,Yes
CUST00848,South,116978.56,64,No
CUST00849,North,115096.52,21,Yes
CUST00850,North,166443.33,67,Yes
CUST00851,East,147775.58,73,No
CUST00852,East,134170.85,81,Yes
CUST00853,West,191209.07,8,Yes
CUST00854,East,86655.05,76,No
CUST00855,West,93422.21,15,Yes
CUST00856,East,178612.13,93,Yes
CUST00857,South,189673.56,38,Yes
CUST00858,North,140824.12,4,No
CUST00859,East,27206.99,4,Yes
CUST00860,South,98045.75,86,Yes
CUST00861,South,55042.18,91,No
CUST00862,West,101746.95,87,Yes
CUST00863,East,178404.52,82,Yes
CUST00864,West,95026.18,90,No
CUST00865,North,48532.48,65,Yes
CUST00866,East,95121.3,99,Yes
CUST00867,West,122545.23,84,Yes
CUST00868,East,103797.95,49,Yes
CUST00869,South,44594.69,43,No
CUST00870,North,57696.7,39,No
CUST00871,West,114837.68,62,Yes
CUST00872,West,9833.17,9,No
CUST00873,North,57627.9,17,Yes
CUST00874,North,69699.41,39,Yes
CUST00875,East,6903.98,64,No
CUST00876,South,198570.55,77,No
CUST00877,East,33875.58,40,Yes
CUST00878,East,82793.19,72,No
CUST00879,North,52376.48,61,Yes
CUST00880,West,164934.29,92,No
CUST00881,West,1311.46,91,Yes
CUST00882,West,143796.85,47,Yes
CUST00883,North,121155.3,82,Yes
CUST00884,North,133393.13,33,Yes
CUST00885,South,74441.55,19,Yes
CUST00886,North,110367.15,97,Yes
CUST00887,North,64895.14,41,No
CUST00888,South,134045.96,74,Yes
CUST00889,East,119138.5,10,Yes
CUST00890,North,28635.39,73,Yes
CUST00891,North,174866.02,84,Yes
CUST00892,North,148455.27,93,Yes
CUST00893,West,107259.53,40,No
CUST00894,South,139281.59,12,Yes
CUST00895,South,97714.1,45,Yes
CUST00896,North,182116.79,62,Yes
CUST00897,North,69290.3,23,No
CUST00898,South,14409.53,21,No
CUST00899,West,86556.28,99,Yes
CUST00900,North,108964.34,30,Yes
CUST00901,West,159877.69,67,Yes
CUST00902,South,116274.0,41,Yes
CUST00903,East,64454.5,48,Yes
CUST00904,East,74640.41,33,Yes
CUST00905,East,102824.6,28,Yes
CUST00906,West,29376.23,56,No
CUST00907,North,189382.24,19,Yes
CUST00908,East,129518.65,92,Yes
CUST00909,East,77789.03,91,Yes
CUST00910,North,62932.28,38,No
CUST00911,West,106685.98,48,Yes
CUST00912,East,197619.16,65,Yes
CUST00913,East,34304.59,50,Yes
CUST00914,North,6479.81,59,Yes
CUST00915,East,28022.02,26,Yes
CUST00916,East,7160.2,64,Yes
CUST00917,East,79691.42,6,No
CUST00918,West,92246.08,30,Yes
CUST00919,East,167260.57,37,No
CUST00920,South,63479.38,87,Yes
CUST00921,West,198976.74,73,No
CUST00922,West,58392.68,47,Yes
CUST00923,East,7156.59,96,Yes
CUST00924,North,108740.11,37,Yes
CUST00925,North,106919.25,86,Yes
CUST00926,South,167871.29,3,Yes
CUST00927,North,52607.64,51,Yes
CUST00928,North,101981.83,21,No
CUST00929,East,111984.06,1,Yes
CUST00930,North,28700.14,99,Yes
CUST00931,North,163534.63,51,No
CUST00932,West,147181.01,82,Yes
CUST00933,West,114306.09,19,Yes
CUST00934,East,79632.41,28,No
CUST00935,North,142466.06,19,Yes
CUST00936,North,119009.89,98,No
CUST00937,North,107143.94,12,Yes
CUST00938,West,149426.15,92,Yes
CUST00939,East,136470.42,41,No
CUST00940,East,188864.38,17,No
CUST00941,East,103067.58,52,No
CUST00942,East,118157.57,75,Yes
CUST00943,West,152597.84,15,Yes
CUST00944,West,183828.21,81,No
CUST00945,East,196167.13,82,Yes
CUST00946,East,120821.28,4,No
CUST00947,West,95820.19,73,Yes
CUST00948,South,1630.4,81,No
CUST00949,East,178724.95,19,Yes
CUST00950,East,51953.47,69,Yes
CUST00951,South,125691.91,31,No
CUST00952,South,152756.68,22,No
CUST00953,West,144818.68,54,Yes
CUST00954,North,126876.28,21,Yes
CUST00955,North,161083.0,24,No
CUST00956,South,106187.04,94,Yes
CUST00957,West,199566.35,8,No
CUST00958,West,18872.62,30,Yes
CUST00959,North,147836.03,25,Yes
CUST00960,South,14736.88,13,No
CUST00961,North,154015.63,73,No
CUST00962,East,169338.37,66,Yes
CUST00963,East,80420.94,34,Yes
CUST00964,South,82101.06,30,Yes
CUST00965,West,61921.33,72,Yes
CUST00966,West,161838.81,45,No
CUST00967,West,2211.66,83,Yes
CUST00968,East,60613.57,40,Yes
CUST00969,East,168572.81,16,Yes
CUST00970,North,29894.11,90,Yes
CUST00971,South,59762.81,34,Yes
CUST00972,East,160893.07,78,Yes
CUST00973,South,53967.43,93,Yes
CUST00974,North,168603.92,17,Yes
CUST00975,North,195817.24,21,Yes
CUST00976,West,83808.16,25,Yes
CUST00977,East,177843.16,23,No
CUST00978,South,91335.42,72,Yes
CUST00979,South,127781.08,14,Yes
CUST00980,West,47696.03,53,No
CUST00981,South,110947.69,63,Yes
CUST00982,East,183441.55,8,Yes
CUST00983,East,99842.39,78,No
CUST00984,West,164931.84,75,Yes
CUST00985,East,81086.88,57,Yes
CUST00986,North,102714.7,26,No
CUST00987,North,119103.67,81,Yes
CUST00988,West,168028.36,41,Yes
CUST00989,East,188149.25,64,Yes
CUST00990,West,21276.59,65,Yes
CUST00991,North,113431.89,34,Yes
CUST00992,East,157997.56,15,No
CUST00993,North,85054.52,70,Yes
CUST00994,East,192851.6,37,Yes
CUST00995,East,9416.06,29,Yes
CUST00996,North,126909.66,55,Yes
CUST00997,East,34223.66,21,No
CUST00998,South,37378.64,24,No
CUST00999,North,190203.77,47,No
CUST01000,East,54524.64,84,No
CUST01001,South,129185.7,42,Yes
CUST01002,West,100215.59,28,No
CUST01003,West,95717.58,18,Yes
CUST01004,East,154385.34,71,No
CUST01005,East,83884.38,13,Yes
CUST01006,North,144211.11,9,No
CUST01007,East,94984.08,56,Yes
CUST01008,East,159451.88,87,Yes
CUST01009,West,59764.99,88,No
CUST01010,West,26019.13,3,Yes
CUST01011,East,129321.69,21,No
CUST01012,East,94162.67,65,No
CUST01013,West,58194.51,99,No
CUST01014,East,164838.58,54,Yes
CUST01015,West,54250.94,53,No
CUST01016,East,49135.89,24,No
CUST01017,East,142167.21,14,Yes
CUST01018,West,99080.05,17,No
CUST01019,South,54068.36,29,Yes
CUST01020,East,192736.35,60,Yes
CUST01021,West,152699.5,28,Yes
CUST01022,East,44741.26,92,No
CUST01023,South,25984.49,53,Yes
CUST01024,South,77133.48,34,Yes
CUST01025,East,87666.02,96,Yes
CUST01026,East,154855.23,58,Yes
CUST01027,North,128730.13,12,Yes
CUST01028,East,60660.3,77,No
CUST01029,East,169565.1,73,Yes
CUST01030,East,166122.86,87,No
CUST01031,South,92141.16,86,Yes
CUST01032,East,179991.59,29,Yes
CUST01033,North,50074.12,28,Yes
CUST01034,North,12883.58,44,Yes
CUST01035,South,191600.17,9,Yes
CUST01036,East,106616.73,84,Yes
CUST01037,West,192590.9,28,No
CUST01038,East,41791.26,90,Yes
CUST01039,South,29019.79,26,No
CUST01040,East,63714.26,83,Yes
CUST01041,East,162413.63,68,Yes
CUST01042,South,135151.93,65,Yes
CUST01043,North,183579.68,88,No
CUST01044,South,108223.79,31,No
CUST01045,South,13378.44,5,Yes
CUST01046,East,46819.93,54,Yes
CUST01047,West,61081.42,98,Yes
CUST01048,West,100620.11,21,No
CUST01049,South,124560.81,62,No
CUST01050,East,92473.31,74,Yes
CUST01051,West,92260.99,3,Yes
CUST01052,East,89662.79,44,No
CUST01053,North,135195.45,81,No
CUST01054,West,158835.43,11,Yes
CUST01055,North,132163.64,41,Yes
CUST01056,North,190334.53,48,Yes
CUST01057,North,190650.98,62,Yes
CUST01058,South,52648.81,89,No
CUST01059,East,36043.0,82,No
CUST01060,West,38831.42,29,No
CUST01061,North,188796.62,43,Yes
CUST01062,South,195484.27,8,Yes
CUST01063,East,95903.12,96,Yes
CUST01064,North,47175.93,43,No
CUST01065,East,33377.25,88,No
CUST01066,North,171186.19,44,Yes
CUST01067,East,2798.66,92,No
CUST01068,East,46506.68,43,Yes
CUST01069,South,161807.78,66,Yes
CUST01070,South,161846.81,22,Yes
CUST01071,South,6804.78,67,No
CUST01072,East,1088.11,9,Yes
CUST01073,West,198027.19,34,No
CUST01074,West,9937.35,93,Yes
CUST01075,North,127453.29,20,No
CUST01076,East,183766.86,91,Yes
CUST01077,North,124785.87,45,Yes
CUST01078,East,113250.73,91,Yes
CUST01079,North,169607.06,1,Yes
CUST01080,North,183729.58,87,Yes
CUST01081,North,44949.7,5,Yes
CUST01082,North,35869.13,98,No
CUST01083,South,45753.15,68,Yes
CUST01084,East,87886.22,51,Yes
CUST01085,North,65941.35,19,Yes
CUST01086,West,86590.47,71,No
CUST01087,North,80787.41,78,No
CUST01088,South,95790.81,15,Yes
CUST01089,East,41687.72,8,Yes
CUST01090,East,66981.38,46,Yes
CUST01091,South,15160.5,68,Yes
CUST01092,South,176019.82,1,Yes
CUST01093,North,162364.84,40,Yes
CUST01094,East,145623.1,93,No
CUST01095,South,131275.49,67,Yes
CUST01096,South,93195.44,53,Yes
CUST01097,South,85620.41,69,Yes
CUST01098,North,109793.4,41,Yes
CUST01099,West,83896.6,54,Yes
CUST01100,North,144902.53,40,Yes
CUST01101,North,61535.55,61,Yes
CUST01102,North,176664.14,86,No
CUST01103,North,193402.25,38,No
CUST01104,North,128486.48,41,No
CUST01105,West,85103.21,50,No
CUST01106,South,163787.32,27,Yes
CUST01107,West,25945.94,47,No
CUST01108,South,196986.82,22,Yes
CUST01109,South,118536.93,16,Yes
CUST01110,South,109354.89,74,Yes
CUST01111,North,54534.91,9,Yes
CUST01112,East,126058.38,86,Yes
CUST01113,North,120709.22,52,Yes
CUST01114,North,26858.33,65,No
CUST01115,North,35245.76,81,No
CUST01116,North,165673.76,15,No
CUST01117,South,92881.51,1,Yes
CUST01118,East,25899.93,57,Yes
CUST01119,West,161607.11,93,Yes
CUST01120,South,43465.28,84,No
CUST01121,East,171450.91,63,No
CUST01122,South,134540.0,55,Yes
CUST01123,West,63084.82,90,Yes
CUST01124,North,157454.92,68,Yes
CUST01125,South,6013.49,35,Yes
CUST01126,North,141036.26,14,No
CUST01127,North,20405.35,88,No
CUST01128,East,163608.5,97,No
CUST01129,East,11282.08,65,Yes
CUST01130,West,96970.61,13,No
CUST01131,East,143167.74,19,Yes
CUST01132,North,27211.29,74,No
CUST01133,North,135753.33,44,Yes
CUST01134,West,174411.39,57,No
CUST01135,South,50843.11,56,No
CUST01136,South,170285.37,83,Yes
CUST01137,South,50254.5,72,Yes
CUST01138,East,110222.87,53,Yes
CUST01139,North,71238.74,17,No
CUST01140,East,86677.5,28,Yes
CUST01141,North,14602.29,59,Yes
CUST01142,West,17699.99,19,No
CUST01143,East,15350.11,94,Yes
CUST01144,East,188945.27,13,No
CUST01145,West,146963.86,87,Yes
CUST01146,North,84248.44,54,Yes
CUST01147,South,198081.99,24,Yes
CUST01148,North,86971.77,57,Yes
CUST01149,East,90573.19,74,Yes
CUST01150,North,194164.63,69,No
CUST01151,East,111543.59,82,No
CUST01152,South,85123.0,91,Yes
CUST01153,North,15734.4,3,Yes
CUST01154,East,97124.9,80,Yes
CUST01155,West,110371.65,38,No
CUST01156,South,121123.8,39,Yes
CUST01157,North,185178.92,20,Yes
CUST01158,West,19321.33,19,Yes
CUST01159,East,130052.46,30,Yes
CUST01160,South,141054.67,6,Yes
CUST01161,North,135529.23,97,No
CUST01162,South,117127.84,59,Yes
CUST01163,West,119935.99,29,Yes
CUST01164,East,24296.14,89,Yes
CUST01165,North,189002.52,22,No
CUST01166,South,2329.74,22,Yes
CUST01167,South,75337.41,28,Yes
CUST01168,East,77737.09,7,Yes
CUST01169,North,90600.59,1,Yes
CUST01170,West,145419.46,46,Yes
CUST01171,East,134819.64,48,No
CUST01172,West,100110.04,27,Yes
CUST01173,North,19432.47,85,No
CUST01174,West,87370.17,15,No
CUST01175,East,103032.55,27,Yes
CUST01176,West,118301.34,17,Yes
CUST01177,North,134464.43,50,No
CUST01178,South,19186.91,23,Yes
CUST01179,South,182392.74,63,Yes
CUST01180,South,4146.83,43,Yes
CUST01181,North,13442.73,61,Yes
CUST01182,West,43853.53,33,No
CUST01183,East,17148.69,48,Yes
CUST01184,East,177107.9,19,Yes
CUST01185,South,57377.65,46,Yes
CUST01186,West,103208.6,91,Yes
CUST01187,South,14623.29,81,No
CUST01188,East,117305.33,89,Yes
CUST01189,North,173173.48,97,No
CUST01190,East,133626.15,56,No
CUST01191,West,82856.55,58,Yes
CUST01192,North,141386.71,40,Yes
CUST01193,South,130215.14,37,No
CUST01194,East,84458.53,63,Yes
CUST01195,West,89339.97,57,Yes
CUST01196,South,118456.3,7,Yes
CUST01197,South,98728.05,68,Yes
CUST01198,North,56926.58,3,Yes
CUST01199,East,131379.57,1,No
CUST01200,North,23264.24,29,Yes
CUST01201,North,37943.69,21,No
CUST01202,West,144392.54,47,No
CUST01203,South,22975.94,69,Yes
CUST01204,South,184987.65,27,Yes
CUST01205,South,107575.21,21,No
CUST01206,West,16250.53,88,No
CUST01207,West,62251.37,32,No
CUST01208,West,157485.19,49,Yes
CUST01209,West,188283.04,97,Yes
CUST01210,West,180808.13,6,Yes
CUST01211,North,101123.36,22,Yes
CUST01212,West,159102.64,87,No
CUST01213,North,171894.09,67,Yes
CUST01214,West,3636.96,73,Yes
CUST01215,South,135055.44,13,No
CUST01216,North,77575.92,23,Yes
CUST01217,North,148384.6,85,No
CUST01218,South,146747.81,18,Yes
CUST01219,South,108732.55,30,Yes
CUST01220,East,33983.89,42,No
CUST01221,South,25177.58,36,Yes
CUST01222,East,43166.97,11,Yes
CUST01223,West,12488.7,19,Yes
CUST01224,East,150128.7,24,Yes
CUST01225,North,111818.81,47,No
CUST01226,West,174422.22,67,No
CUST01227,East,140727.07,65,Yes
CUST01228,South,66182.88,13,No
CUST01229,West,126652.37,48,No
CUST01230,North,139628.83,64,No
CUST01231,West,88380.02,88,No
CUST01232,East,42044.17,69,No
CUST01233,South,136100.65,58,Yes
CUST01234,East,84435.06,62,No
CUST01235,East,14740.14,3,Yes
CUST01236,East,126056.86,32,No
CUST01237,West,176431.13,54,No
CUST01238,East,107595.66,65,Yes
CUST01239,East,174959.97,41,Yes
CUST01240,East,67392.05,71,Yes
CUST01241,South,37505.0,66,Yes
CUST01242,North,97384.54,11,Yes
CUST01243,North,78177.39,18,No
CUST01244,North,41491.08,96,Yes
CUST01245,East,96372.76,57,No
CUST01246,North,169737.65,57,No
CUST01247,North,90645.24,77,No
CUST01248,East,87260.97,64,No
CUST01249,West,9524.67,67,Yes
CUST01250,West,70753.59,64,Yes
CUST01251,North,141620.22,4,Yes
CUST01252,South,144824.81,95,No
CUST01253,West,2664.37,2,No
CUST01254,East,97313.88,92,Yes
CUST01255,West,19978.95,79,Yes
CUST01256,South,116622.0,73,Yes
CUST01257,West,156610.04,45,Yes
CUST01258,West,135817.21,81,Yes
CUST01259,North,42241.22,44,No
CUST01260,West,34806.32,9,Yes
CUST01261,South,78760.28,58,No
CUST01262,South,151984.35,3,Yes
CUST01263,East,155086.23,86,No
CUST01264,South,62074.0,61,No
CUST01265,West,54917.6,8,Yes
CUST01266,East,37889.18,59,No
CUST01267,West,173859.29,10,Yes
CUST01268,South,38396.16,81,Yes
CUST01269,North,27596.47,90,Yes
CUST01270,South,191741.07,62,No
CUST01271,East,53548.33,38,No
CUST01272,South,45783.33,94,Yes
CUST01273,West,38994.39,13,No
CUST01274,South,164929.71,74,No
CUST01275,East,163173.01,4,Yes
CUST01276,East,196677.83,88,Yes
CUST01277,South,140090.82,76,Yes
CUST01278,South,44228.95,37,Yes
CUST01279,West,7701.6,21,No
CUST01280,South,165041.05,60,Yes
CUST01281,East,133702.63,6,Yes
CUST01282,West,41011.97,29,Yes
CUST01283,West,133687.61,18,No
CUST01284,West,50552.74,54,No
CUST01285,East,193485.45,27,No
CUST01286,East,66001.21,31,No
CUST01287,North,135177.51,67,No
CUST01288,East,49057.8,15,Yes
CUST01289,South,64302.78,35,Yes
CUST01290,North,72724.94,54,Yes
CUST01291,West,63242.82,48,Yes
CUST01292,East,4132.84,31,No
CUST01293,North,125124.87,96,Yes
CUST01294,South,27396.27,58,Yes
CUST01295,East,125298.2,85,Yes
CUST01296,East,78728.13,68,No
CUST01297,South,151589.3,43,No
CUST01298,South,28548.66,25,Yes
CUST01299,South,119773.52,24,Yes
CUST01300,North,74925.7,28,Yes
CUST01301,East,43115.54,51,Yes
CUST01302,North,99335.39,42,No
CUST01303,East,119038.49,75,No
CUST01304,North,166733.55,27,No
CUST01305,North,75251.4,87,No
CUST01306,North,126697.06,87,No
CUST01307,South,139730.03,54,Yes
CUST01308,West,32085.11,64,No
CUST01309,East,83351.67,76,Yes
CUST01310,West,116365.51,81,No
CUST01311,West,34775.96,20,No
CUST01312,East,5968.28,59,No
CUST01313,East,167792.84,20,No
CUST01314,East,107651.08,56,No
CUST01315,North,176441.51,66,Yes
CUST01316,West,56125.49,36,Yes
CUST01317,West,148372.38,40,Yes
CUST01318,North,140825.4,29,Yes
CUST01319,South,17828.51,84,No
CUST01320,North,176700.05,62,Yes
CUST01321,North,100813.56,59,No
CUST01322,South,40134.06,53,No
CUST01323,East,177032.08,73,No
CUST01324,East,6975.18,81,Yes
CUST01325,South,194703.14,8,No
CUST01326,West,155406.4,20,Yes
CUST01327,South,87643.34,12,No
CUST01328,East,170656.94,94,Yes
CUST01329,East,110823.55,98,Yes
CUST01330,North,42947.83,34,Yes
CUST01331,West,11989.28,88,Yes
CUST01332,South,34330.73,84,No
CUST01333,West,152099.21,40,Yes
CUST01334,South,2732.52,23,No
CUST01335,North,65924.53,8,Yes
CUST01336,East,5083.64,10,Yes
CUST01337,South,71708.63,13,Yes
CUST01338,North,42890.88,86,No
CUST01339,South,155583.86,38,No
CUST01340,South,31830.14,87,Yes
CUST01341,West,166033.53,11,Yes
CUST01342,South,160957.17,69,Yes
CUST01343,North,156330.65,24,Yes
CUST01344,East,55454.44,62,No
CUST01345,South,88907.55,95,Yes
CUST01346,South,164653.86,53,Yes
CUST01347,South,92227.85,13,Yes
CUST01348,West,109900.27,76,No
CUST01349,East,172578.39,15,Yes
CUST01350,North,26144.94,13,No
CUST01351,East,178014.34,20,Yes
CUST01352,East,105029.27,77,No
CUST01353,South,99021.25,44,No
CUST01354,East,131958.43,99,No
CUST01355,East,25523.28,39,Yes
CUST01356,South,152726.94,62,No
CUST01357,East,178086.86,6,Yes
CUST01358,North,116283.58,90,No
CUST01359,West,81152.39,39,No
CUST01360,South,148578.92,59,Yes
CUST01361,East,114604.61,92,Yes
CUST01362,West,170997.9,3,Yes
CUST01363,South,165316.48,22,Yes
CUST01364,South,115746.19,72,Yes
CUST01365,East,157342.98,32,No
CUST01366,East,74110.76,59,Yes
CUST01367,West,146163.29,93,No
CUST01368,West,35849.5,89,Yes
CUST01369,West,51276.56,85,No
CUST01370,East,50684.12,22,No
CUST01371,West,125072.09,42,No
CUST01372,South,125838.46,77,Yes
CUST01373,South,53808.65,1,Yes
CUST01374,East,19661.53,58,Yes
CUST01375,South,189752.09,23,Yes
CUST01376,North,42300.65,90,No
CUST01377,North,118399.63,28,No
CUST01378,East,31743.95,2,No
CUST01379,East,103071.51,30,No
CUST01380,North,154120.33,93,No
CUST01381,East,95661.88,43,Yes
CUST01382,South,41685.23,55,Yes
CUST01383,West,46121.5,15,No
CUST01384,West,102460.95,95,Yes
CUST01385,West,125638.15,30,Yes
CUST01386,West,88197.54,54,No
CUST01387,West,159405.47,75,Yes
CUST01388,East,48258.23,15,Yes
CUST01389,East,154902.83,57,Yes
CUST01390,North,184551.13,12,Yes
CUST01391,East,160487.71,62,Yes
CUST01392,North,114124.51,95,No
CUST01393,North,48149.73,93,No
CUST01394,North,167178.12,56,Yes
CUST01395,East,14166.87,37,No
CUST01396,West,86791.37,72,No
CUST01397,South,47650.69,11,Yes
CUST01398,West,67108.91,66,No
CUST01399,North,186707.81,28,Yes
CUST01400,West,131023.32,56,Yes
CUST01401,South,169773.74,37,No
CUST01402,West,148074.33,90,No
CUST01403,South,68614.28,13,Yes
CUST01404,West,143493.94,60,No
CUST01405,South,63064.01,99,Yes
CUST01406,North,63319.48,28,Yes
CUST01407,South,69333.95,40,Yes
CUST01408,East,196984.3,88,Yes
CUST01409,East,185797.48,27,Yes
CUST01410,North,33395.41,76,Yes
CUST01411,West,68943.63,25,No
CUST01412,East,38689.29,24,Yes
CUST01413,North,132720.81,26,Yes
CUST01414,North,55335.08,83,No
CUST01415,South,163664.16,58,No
CUST01416,South,157057.03,35,Yes
CUST01417,North,133041.2,26,No
CUST01418,South,171370.37,50,No
CUST01419,East,181925.88,87,Yes
CUST01420,West,22304.38,89,No
CUST01421,West,188103.94,21,Yes
CUST01422,West,166358.89,86,Yes
CUST01423,North,97677.67,38,No
CUST01424,East,190030.03,52,No
CUST01425,North,126815.39,88,Yes
CUST01426,East,109792.44,47,Yes
CUST01427,West,116702.0,21,No
CUST01428,North,113754.45,23,No
CUST01429,East,82760.56,10,Yes
CUST01430,South,3151.41,75,No
CUST01431,South,21786.45,53,Yes
CUST01432,East,24623.11,93,Yes
CUST01433,North,179243.89,2,No
