order_id,order_date,delivery_date,customer_id,seller_id,region,product_category,payment_method,order_value,discount_percent,final_price,quantity,delivery_status,refund_flag,delivery_time_days,customer_rating,satisfaction_score,logistics_partner,delay_reason,repeat_purchase_flag
ORD000152,2024-12-07,2024-12-09,CUST00795,SELL0026,West,Fashion,Debit Card,9205.63,38.76,5637.53,4,Delivered,No,2,1.2,9.8,Shopee Express,High Demand,Yes
ORD000153,2025-04-29,2025-05-03,CUST04597,SELL0076,South,Home,Wallet,6517.58,16.67,5431.1,4,Delivered,No,4,4.3,57.7,XpressBees,Logistics Issue,Yes
ORD000154,2024-12-17,2024-12-28,CUST03016,SELL0056,West,Sports,Credit Card,15636.91,46.96,8293.82,1,Returned,No,11,1.6,11.2,BlueDart,Incorrect Address,Yes
ORD000155,2025-04-19,2025-04-25,CUST03586,SELL0314,West,Sports,Debit Card,14966.86,8.64,13673.72,4,Shipped,No,6,3.1,29.2,BlueDart,High Demand,Yes
ORD000156,2025-08-02,2025-08-13,CUST02576,SELL0287,West,Groceries,Credit Card,3842.16,33.71,2546.97,3,Cancelled,No,11,2.6,59.3,Delhivery,Logistics Issue,Yes
ORD000157,2025-01-31,2025-02-08,CUST05445,SELL0034,East,Groceries,UPI,5036.95,44.63,2788.96,2,Returned,No,8,4.3,58.8,Shopee Express,High Demand,Yes
ORD000158,2025-02-23,2025-02-26,CUST00982,SELL0279,West,Home,UPI,19816.04,30.62,13748.37,2,Cancelled,No,3,4.9,8.5,Delhivery,Incorrect Address,Yes
ORD000159,2025-01-13,2025-01-22,CUST00958,SELL0470,South,Toys,Debit Card,11884.69,12.03,10454.96,3,Delivered,No,9,1.5,29.7,Shopee Express,Incorrect Address,No
ORD000160,2025-08-09,2025-08-11,CUST00880,SELL0481,North,Groceries,Credit Card,567.89,47.68,297.12,4,Delivered,No,2,2.8,41.6,BlueDart,None,Yes
ORD000161,2024-08-04,2024-08-05,CUST01967,SELL0249,West,Home,Wallet,1046.34,20.46,832.26,4,Delivered,No,1,3.7,47.2,Delhivery,None,Yes
ORD000162,2025-05-19,2025-05-21,CUST05495,SELL0116,South,Sports,COD,3800.08,30.06,2657.78,3,Delivered,No,2,5.0,75.2,Ecom Express,Incorrect Address,No
ORD000163,2024-08-23,2024-08-25,CUST01045,SELL0252,South,Home,Wallet,4311.96,26.96,3149.46,4,Returned,No,2,2.0,46.9,BlueDart,Weather,Yes
ORD000164,2025-07-08,2025-07-15,CUST01335,SELL0401,West,Electronics,Wallet,7979.27,24.98,5986.05,1,Delivered,No,7,2.5,54.1,XpressBees,None,Yes
ORD000165,2025-06-26,,CUST02797,SELL0196,East,Electronics,Debit Card,16987.65,,16301.35,4,Delivered,No,5,,49.9,,None,Yes
ORD000166,2025-02-06,2025-02-11,CUST05113,SELL0021,East,Home,Debit Card,8637.7,17.09,7161.52,2,Delivered,Yes,5,3.0,26.3,Delhivery,Logistics Issue,Yes
ORD000167,2025-09-17,2025-09-26,CUST05335,SELL0175,East,Sports,Debit Card,14258.45,26.02,10548.4,3,Delivered,No,9,2.1,2.7,Shopee Express,None,Yes
ORD000168,2024-12-22,2024-12-26,CUST00780,SELL0289,South,Beauty,Credit Card,17991.95,22.51,13941.96,2,Delivered,No,4,4.2,75.2,BlueDart,High Demand,No
ORD000169,2025-09-04,2025-09-16,CUST01195,SELL0286,North,Sports,COD,1620.61,24.31,1226.64,2,Delivered,Yes,12,3.4,49.7,XpressBees,Incorrect Address,No
ORD000170,2025-03-11,2025-03-16,CUST00931,SELL0063,South,Fashion,Wallet,10913.2,15.83,9185.64,2,Delivered,No,5,4.6,68.4,Ecom Express,High Demand,No
ORD000171,2024-11-02,2024-11-16,CUST05955,SELL0137,South,Beauty,UPI,10729.8,11.74,9470.12,1,Delivered,Yes,14,2.2,40.5,BlueDart,High Demand,Yes
ORD000172,2025-07-19,2025-07-24,CUST03997,SELL0315,South,Electronics,UPI,17208.96,35.05,11177.22,1,Delivered,No,5,2.0,7.4,BlueDart,High Demand,Yes
ORD000173,2025-01-16,2025-01-27,CUST04876,SELL0170,South,Beauty,UPI,11663.98,30.12,8150.79,2,Delivered,No,11,4.6,77.0,Delhivery,Weather,Yes
ORD000174,2024-11-15,2024-11-25,CUST01689,SELL0368,South,Home,Credit Card,14158.7,4.12,13575.36,3,Delivered,No,10,2.5,49.9,BlueDart,Weather,Yes
ORD000175,2024-08-18,2024-08-27,CUST05137,SELL0466,East,Fashion,UPI,18512.51,12.36,16224.36,2,Cancelled,No,9,1.1,69.3,XpressBees,Weather,No
ORD000176,2025-05-22,2025-06-03,CUST05941,SELL0412,East,Toys,Credit Card,2665.06,25.18,1994.0,3,Delivered,No,12,4.2,96.3,Delhivery,Incorrect Address,Yes
ORD000177,2024-09-01,2024-09-09,CUST00957,SELL0275,North,Home,UPI,6556.86,49.09,3338.1,4,Delivered,No,8,3.0,44.4,Delhivery,None,Yes
ORD000178,2025-06-16,2025-06-17,CUST03027,SELL0349,West,Groceries,COD,7865.0,2.81,7643.99,4,Delivered,No,1,4.8,27.6,Shopee Express,High Demand,No
ORD000179,2025-05-09,2025-05-15,CUST05457,SELL0302,South,Fashion,Debit Card,5094.67,35.79,3271.29,3,Delivered,No,6,4.3,44.1,Ecom Express,Weather,Yes
ORD000180,2025-20-06,2025-06-24,CUST05008,SELL0391,East,Home,Credit Card,9745.21,23.18,7486.27,1,Delivered,No,4,5.0,77.5,XpressBees,High Demand,Yes
ORD000181,2025-02-21,2025-02-27,CUST00148,SELL0469,South,Home,UPI,4043.07,34.47,2649.42,2,Delivered,No,6,4.7,36.9,Ecom Express,Logistics Issue,No
ORD000182,2025-02-16,2025-02-21,CUST03024,SELL0282,North,Sports,COD,15313.21,43.43,8662.68,4,Delivered,No,5,2.9,85.1,Ecom Express,Logistics Issue,Yes
ORD000183,2024-12-15,2024-12-29,CUST03064,SELL0421,West,Electronics,Wallet,8631.18,39.49,5222.73,4,Delivered,No,14,1.2,1.6,Shopee Express,High Demand,No
ORD000184,2025-08-01,2025-08-13,CUST00258,SELL0388,North,Sports,UPI,1122.03,49.86,562.59,2,Delivered,No,12,3.6,63.5,XpressBees,Weather,Yes
ORD000185,2025-05-02,2025-05-16,CUST05183,SELL0361,East,Home,Debit Card,1581.12,10.11,1421.27,1,Delivered,No,14,2.3,33.3,Delhivery,High Demand,Yes
ORD000186,2025-07-14,2025-07-23,CUST04264,SELL0231,South,Toys,Debit Card,638.36,10.94,568.52,1,Delivered,Yes,9,4.3,58.4,BlueDart,None,Yes
ORD000187,2025-06-06,2025-06-08,CUST04047,SELL0306,North,Toys,Credit Card,2170.81,25.32,1621.16,1,Delivered,No,2,4.0,79.1,BlueDart,High Demand,No
ORD000188,2025-03-11,2025-03-24,CUST04037,SELL0052,West,Groceries,Wallet,17930.18,45.29,9809.6,4,Delivered,No,13,4.1,92.1,XpressBees,Incorrect Address,Yes
ORD000189,2025-02-05,2025-02-16,CUST00502,SELL0403,West,Sports,UPI,8515.72,7.65,7864.27,4,Delivered,No,11,1.9,67.3,Shopee Express,Weather,No
ORD000190,2025-02-15,2025-02-22,CUST00526,SELL0029,West,Sports,Debit Card,6791.48,23.62,5187.33,3,Delivered,No,7,4.8,7.9,Ecom Express,High Demand,Yes
ORD000191,2024-10-04,2024-10-07,CUST03602,SELL0246,East,Groceries,Debit Card,18955.51,9.64,17128.2,4,Delivered,No,3,1.5,88.4,Ecom Express,Weather,No
ORD000192,2025-08-26,2025-09-06,CUST04478,SELL0216,South,Toys,COD,6143.6,5.92,5779.9,1,Delivered,Yes,11,4.1,94.9,Delhivery,None,Yes
ORD000193,2024-08-26,2024-08-30,CUST03173,SELL0063,North,Groceries,UPI,0.0,44.58,1574.53,1,Delivered,No,4,2.2,5.9,Delhivery,Incorrect Address,Yes
ORD000194,2025-06-09,2025-06-15,CUST02135,SELL0359,East,Sports,COD,5184.82,8.9,4723.37,4,Delivered,No,6,3.8,65.5,Delhivery,Logistics Issue,Yes
ORD000195,2025-03-22,2025-03-23,CUST04368,SELL0392,East,Sports,UPI,17878.85,31.98,12161.19,2,Cancelled,Yes,1,4.9,37.5,BlueDart,Logistics Issue,No
ORD000196,2025-01-23,2025-01-31,CUST02031,SELL0237,North,Sports,COD,17724.21,14.09,15226.87,3,Delivered,No,8,2.8,84.8,XpressBees,Weather,No
ORD000197,2025-05-01,2025-05-12,CUST02486,SELL0072,East,Home,Debit Card,2794.64,43.53,1578.13,2,Delivered,No,11,4.9,50.2,Delhivery,High Demand,Yes
ORD000198,2025-06-29,2025-07-08,CUST03527,SELL0401,West,Groceries,Wallet,16535.6,36.8,10450.5,4,Delivered,No,9,4.1,25.0,BlueDart,High Demand,No
ORD000199,2024-12-25,2024-12-28,CUST03200,SELL0376,East,Electronics,Credit Card,9852.82,7.32,9131.59,3,Delivered,No,3,1.8,22.8,Ecom Express,Logistics Issue,Yes
ORD000200,2024-08-07,2024-08-17,CUST01216,SELL0114,East,Toys,Debit Card,16696.28,18.32,13637.52,4,Returned,No,10,4.4,62.6,Ecom Express,None,No
ORD000201,2024-08-22,2024-08-28,CUST03808,SELL0223,North,Groceries,Debit Card,10803.26,49.52,5453.49,3,Delivered,No,6,4.1,88.0,XpressBees,None,Yes
ORD000202,2025-11-07,2025-07-19,CUST02584,SELL0194,West,Sports,Wallet,15898.73,46.89,8443.82,3,Delivered,No,8,4.2,39.3,Shopee Express,None,Yes
ORD000203,2025-01-06,,CUST01577,SELL0037,North,Toys,UPI,6799.69,,5303.08,4,Delivered,No,4,,86.7,,High Demand,No
ORD000204,2025-08-01,2025-08-09,CUST03961,SELL0179,South,Sports,COD,2441.87,29.84,1713.22,3,Pending,No,8,5.0,78.9,XpressBees,High Demand,Yes
ORD000205,2024-11-28,,CUST04474,SELL0177,South,Home,Credit Card,740.3,,655.09,1,Shipped,No,3,,10.8,,Incorrect Address,No
ORD000206,2024-10-24,2024-10-31,CUST03959,SELL0089,North,Toys,UPI,12196.93,18.34,9960.01,4,Delivered,No,7,1.1,52.5,Shopee Express,None,Yes
ORD000207,2025-05-13,2025-05-16,CUST02042,SELL0348,East,Electronics,COD,14401.98,18.44,11746.25,4,Delivered,No,3,2.1,95.0,BlueDart,Weather,No
ORD000208,2025-09-19,2025-09-20,CUST05556,SELL0464,South,Fashion,COD,19701.1,30.4,13711.97,3,Delivered,No,1,2.4,29.8,Shopee Express,Incorrect Address,Yes
ORD000209,2024-09-28,2024-10-05,CUST00608,SELL0043,South,Electronics,Wallet,14734.33,33.39,9814.54,1,Pending,No,7,3.3,21.3,Delhivery,None,Yes
ORD000210,2025-05-14,2025-05-22,CUST02049,SELL0110,South,Home,UPI,1689.72,29.93,1183.99,2,Delivered,No,8,2.1,60.6,Delhivery,Weather,Yes
ORD000211,2024-10-30,2024-11-03,CUST01832,SELL0347,North,Fashion,Credit Card,8577.49,12.62,7495.01,3,Delivered,No,4,4.7,28.4,Ecom Express,High Demand,Yes
ORD000212,2024-12-09,2024-12-10,CUST01298,SELL0151,West,Sports,COD,5588.67,0.34,5569.67,2,Delivered,No,1,3.3,30.8,Ecom Express,None,Yes
ORD000213,2024-10-13,2024-10-20,CUST01905,SELL0235,North,Home,UPI,18422.6,28.75,13126.1,2,Delivered,Yes,7,1.9,88.4,Ecom Express,None,No
ORD000214,2025-08-31,2025-09-13,CUST01647,SELL0328,West,Toys,Debit Card,15247.35,10.55,13638.75,4,Cancelled,No,13,3.8,42.3,Shopee Express,None,Yes
ORD000215,2024-08-24,2024-08-27,CUST03134,SELL0238,East,Groceries,Wallet,4324.05,39.7,2607.4,2,Delivered,No,3,3.4,55.2,BlueDart,High Demand,No
ORD000216,2025-08-09,2025-08-11,CUST01845,SELL0269,South,Toys,UPI,346.92,45.66,188.52,1,Delivered,No,2,2.5,31.5,BlueDart,None,Yes
ORD000217,2025-05-02,2025-05-10,CUST04504,SELL0129,North,Toys,COD,4258.23,38.72,2609.44,3,Shipped,Yes,8,4.3,4.6,Delhivery,High Demand,No
ORD000218,2025-08-29,2025-09-03,CUST00486,SELL0488,South,Fashion,Wallet,3112.98,27.19,2266.56,1,Delivered,No,5,1.5,26.6,Delhivery,Incorrect Address,Yes
ORD000219,2025-01-08,,CUST05118,SELL0260,South,Sports,Credit Card,2494.19,,2244.52,4,Pending,No,6,,32.1,,None,No
ORD000220,2024-09-01,2024-09-05,CUST01516,SELL0316,South,Beauty,COD,4823.17,5.03,4580.56,1,Cancelled,No,4,4.3,7.8,BlueDart,Weather,No
ORD000221,2025-03-09,2025-03-21,CUST01196,SELL0084,South,Electronics,COD,700.77,30.14,489.56,1,Delivered,No,12,2.7,71.5,Delhivery,Logistics Issue,No
ORD000222,2025-01-19,2025-01-28,CUST03085,SELL0496,West,Fashion,Credit Card,775.35,26.06,573.29,2,Delivered,No,9,4.9,61.6,BlueDart,Weather,No
ORD000223,2025-07-16,2025-07-27,CUST04552,SELL0286,West,Fashion,Wallet,13388.71,45.63,7279.44,3,Delivered,No,11,1.8,42.9,BlueDart,Weather,Yes
ORD000224,2025-01-25,2025-02-08,CUST02037,SELL0403,South,Electronics,Credit Card,15040.01,32.03,10222.69,4,Delivered,No,14,4.2,4.4,BlueDart,Weather,Yes
ORD000225,2025-05-01,2025-05-13,CUST01031,SELL0500,East,Beauty,COD,11326.69,20.47,9008.12,1,Delivered,No,12,1.6,5.5,Ecom Express,Logistics Issue,Yes
ORD000226,2025-07-30,2025-08-06,CUST05373,SELL0443,West,Beauty,COD,8939.81,14.63,7631.92,1,Delivered,No,7,3.1,52.6,XpressBees,Weather,No
ORD000227,2025-05-05,2025-05-11,CUST00270,SELL0349,East,Fashion,Credit Card,10049.25,35.92,6439.56,3,Delivered,No,6,1.6,76.6,XpressBees,Weather,Yes
ORD000228,2025-04-22,2025-04-29,CUST03562,SELL0345,North,Sports,UPI,4012.52,38.55,2465.69,1,Delivered,No,7,4.9,85.3,Shopee Express,Incorrect Address,No
ORD000229,2024-12-15,2024-12-17,CUST05488,SELL0117,East,Toys,Wallet,7980.21,35.08,5180.75,1,Delivered,No,2,4.4,91.0,Ecom Express,Weather,Yes
ORD000230,2025-07-23,2025-08-02,CUST01692,SELL0059,South,Electronics,COD,8859.79,23.59,6769.77,4,Shipped,No,10,1.3,38.5,BlueDart,High Demand,Yes
ORD000231,2025-02-23,2025-03-08,CUST04553,SELL0483,South,Home,Wallet,2193.19,22.22,1705.86,1,Delivered,No,13,3.2,87.7,XpressBees,High Demand,Yes
ORD000232,2025-05-12,2025-05-18,CUST05414,SELL0095,North,Groceries,UPI,2558.07,9.66,2310.96,2,Delivered,No,6,2.5,21.6,Shopee Express,High Demand,No
ORD000233,2025-06-30,2025-07-13,CUST03347,SELL0471,North,Electronics,COD,9839.22,12.44,8615.22,4,Delivered,No,13,4.9,85.0,Shopee Express,Weather,Yes
ORD000234,2025-04-02,2025-04-06,CUST01486,SELL0353,West,Fashion,UPI,1663.82,40.77,985.48,3,Delivered,Yes,4,2.1,39.7,XpressBees,Weather,Yes
ORD000235,2025-07-27,2025-07-31,CUST04965,SELL0364,East,Sports,COD,13412.39,47.82,6998.59,1,Delivered,No,4,2.3,73.6,Ecom Express,None,No
ORD000236,2025-05-26,2025-06-07,CUST04774,SELL0254,North,Electronics,UPI,7688.81,14.04,6609.3,3,Cancelled,No,12,2.6,90.7,XpressBees,Incorrect Address,No
ORD000237,2025-03-27,2025-03-30,CUST01974,SELL0199,North,Fashion,Wallet,873.53,21.36,686.94,4,Shipped,No,3,2.6,80.7,Delhivery,Incorrect Address,Yes
ORD000238,2025-03-31,2025-04-10,CUST04502,SELL0384,South,Fashion,Wallet,4347.47,1.91,4264.43,3,Delivered,No,10,3.2,27.7,BlueDart,None,No
ORD000239,2025-04-19,2025-04-28,CUST05426,SELL0334,South,Toys,Wallet,10546.39,14.58,9008.73,2,Shipped,No,9,4.5,90.2,Shopee Express,Incorrect Address,Yes
ORD000240,2024-10-12,2024-10-13,CUST05185,SELL0449,North,Fashion,COD,16364.99,1.01,16199.7,3,Delivered,No,1,4.4,59.1,Ecom Express,Logistics Issue,Yes
ORD000241,2025-06-08,2025-06-11,CUST01951,SELL0353,West,Home,COD,2589.33,125.97055017266379,1307.09,2,Delivered,No,3,1.2,41.0,Delhivery,Incorrect Address,No
ORD000242,2025-01-24,2025-02-05,CUST00617,SELL0420,West,Fashion,Debit Card,9182.66,35.58,5915.47,2,Delivered,No,12,1.1,51.0,BlueDart,Logistics Issue,Yes
ORD000243,2025-03-17,2025-03-24,CUST01935,SELL0347,West,Electronics,COD,15687.46,30.79,10857.29,2,Cancelled,No,7,3.7,60.7,Delhivery,High Demand,No
ORD000244,2025-07-24,2025-08-06,CUST00292,SELL0305,South,Electronics,UPI,2691.21,24.73,2025.67,2,Delivered,Yes,13,2.5,29.8,Delhivery,Incorrect Address,No
ORD000245,2024-10-23,2024-11-04,CUST05376,SELL0074,West,Groceries,COD,14870.93,33.77,9849.02,1,Delivered,No,12,2.9,91.9,XpressBees,High Demand,Yes
ORD000246,2025-01-26,2025-01-27,CUST01007,SELL0049,East,Fashion,Wallet,915.13,30.43,636.66,1,Shipped,No,1,1.2,87.9,Shopee Express,None,No
ORD000247,2025-07-31,2025-08-04,CUST02818,SELL0144,West,Electronics,COD,18163.85,6.78,16932.34,3,Delivered,No,4,3.7,23.7,Delhivery,None,Yes
ORD000248,2024-09-26,2024-10-04,CUST03186,SELL0056,West,Beauty,Credit Card,17667.56,34.43,11584.62,2,Delivered,No,8,4.5,89.8,Shopee Express,High Demand,No
ORD000249,2025-09-25,2025-10-07,CUST05986,SELL0403,East,Sports,Debit Card,5799.27,21.38,4559.39,4,Delivered,No,12,2.0,32.1,Shopee Express,None,Yes
ORD000250,2024-11-04,2024-11-09,CUST00982,SELL0268,West,Toys,COD,493.67,44.53,273.84,4,Delivered,No,5,1.2,69.5,Delhivery,High Demand,No
ORD000251,2024-08-16,2024-08-30,CUST01631,SELL0272,East,Electronics,Debit Card,18940.89,0.28,18887.86,2,Shipped,No,14,2.7,12.1,BlueDart,High Demand,Yes
ORD000252,2025-05-28,2025-06-09,CUST01056,SELL0264,North,Sports,UPI,870.68,37.51,544.09,4,Delivered,No,12,3.8,24.4,Ecom Express,High Demand,Yes
ORD000253,2024-11-08,2024-11-15,CUST02774,SELL0120,West,Sports,Credit Card,9381.55,15.08,7966.81,1,Delivered,No,7,4.3,83.8,BlueDart,None,Yes
ORD000254,2024-12-29,2025-01-05,CUST01007,SELL0119,North,Toys,UPI,12891.1,40.77,7635.4,2,Shipped,No,7,5.0,19.1,XpressBees,Weather,No
ORD000255,2024-12-16,2024-12-25,CUST04315,SELL0056,South,Beauty,Debit Card,1613.84,4.35,1543.64,1,Delivered,No,9,1.4,28.9,XpressBees,None,No
ORD000256,2025-01-22,2025-01-23,CUST05418,SELL0135,East,Groceries,COD,18542.99,16.84,15420.35,3,Returned,No,1,2.0,91.1,Ecom Express,None,No
ORD000257,2025-09-17,2025-09-27,CUST02985,SELL0061,East,Beauty,Credit Card,14280.31,20.9,11295.73,3,Delivered,Yes,10,2.3,73.0,Delhivery,Incorrect Address,Yes
ORD000258,2025-27-04,2025-04-29,CUST05732,SELL0493,West,Sports,Debit Card,875.14,38.14,541.36,1,Delivered,No,2,4.4,38.2,Delhivery,None,Yes
ORD000259,2025-07-23,2025-08-03,CUST05256,SELL0327,West,Sports,Wallet,11120.38,47.35,5854.88,4,Delivered,No,11,4.3,8.1,Shopee Express,None,Yes
ORD000260,2024-08-17,2024-08-30,CUST03961,SELL0253,South,Beauty,Credit Card,13766.42,6.21,12911.53,1,Delivered,No,13,4.3,40.2,XpressBees,High Demand,Yes
ORD000261,2024-12-11,,CUST02083,SELL0420,North,Groceries,COD,16912.76,,15074.34,2,Delivered,No,5,,24.9,,Logistics Issue,Yes
ORD000262,2025-01-15,2025-01-18,CUST03749,SELL0312,East,Groceries,Credit Card,17416.62,38.0,10798.3,2,Delivered,No,3,1.5,62.5,Delhivery,Incorrect Address,Yes
ORD000263,2025-05-27,,CUST05841,SELL0122,North,Sports,COD,11133.28,,6422.79,4,Delivered,No,11,,96.8,,High Demand,No
ORD000264,2024-10-24,2024-11-03,CUST05216,SELL0452,South,Fashion,Wallet,5210.02,2.11,5100.09,4,Delivered,No,10,1.9,63.2,Delhivery,Incorrect Address,No
ORD000265,2025-05-07,2025-05-16,CUST02205,SELL0392,North,Groceries,COD,5329.27,41.83,3100.04,4,Delivered,Yes,9,3.3,15.4,Ecom Express,High Demand,No
ORD000266,2024-09-24,,CUST04610,SELL0068,South,Beauty,Wallet,12165.5,,10891.77,3,Cancelled,No,11,,96.2,,High Demand,Yes
ORD000267,2024-11-13,2024-11-23,CUST03145,SELL0416,West,Fashion,Wallet,10797.74,45.63,5870.73,3,Delivered,No,10,2.7,80.4,Ecom Express,Weather,Yes
ORD000268,2024-08-07,2024-08-21,CUST04054,SELL0251,West,Beauty,UPI,16683.35,42.33,9621.29,1,Returned,No,14,2.3,33.6,XpressBees,High Demand,Yes
ORD000269,2024-12-10,2024-12-18,CUST05818,SELL0444,South,Groceries,UPI,2477.24,44.75,1368.68,1,Delivered,No,8,2.8,71.9,BlueDart,High Demand,Yes
ORD000270,2025-04-04,2025-04-11,CUST04405,SELL0108,North,Home,COD,18583.68,34.31,12207.62,3,Delivered,No,7,5.0,4.3,Delhivery,None,Yes
ORD000271,2025-08-18,2025-08-23,CUST00066,SELL0430,West,Fashion,Credit Card,2899.81,31.12,1997.39,2,Cancelled,No,5,1.8,16.1,Ecom Express,Incorrect Address,No
ORD000272,2024-08-16,2024-08-30,CUST03133,SELL0132,South,Beauty,Credit Card,1175.72,35.19,761.98,4,Pending,Yes,14,2.2,31.3,BlueDart,None,Yes
ORD000273,2025-05-17,2025-05-30,CUST04344,SELL0021,North,Home,Wallet,18685.86,15.53,15783.95,4,Cancelled,No,13,1.6,56.8,Ecom Express,High Demand,No
ORD000274,2024-08-13,2024-08-24,CUST03949,SELL0371,North,Home,Credit Card,2556.73,20.47,2033.37,3,Shipped,No,11,1.4,52.9,XpressBees,None,No
ORD000275,2024-12-20,2025-01-03,CUST01118,SELL0059,West,Groceries,Debit Card,7433.85,10.47,6655.53,2,Delivered,No,14,4.2,3.8,Shopee Express,Weather,Yes
ORD000276,2025-02-22,2025-02-27,CUST02352,SELL0115,West,Groceries,COD,13252.67,15.61,11183.93,2,Pending,No,5,3.1,25.0,Ecom Express,Logistics Issue,No
ORD000277,2025-01-14,2025-01-23,CUST02938,SELL0087,North,Home,Debit Card,423.14,17.62,348.58,1,Delivered,No,9,4.2,1.6,XpressBees,Weather,Yes
ORD000278,2024-10-19,2024-10-29,CUST02377,SELL0333,South,Beauty,COD,2028.66,17.99,1663.7,2,Cancelled,No,10,3.5,64.6,Shopee Express,High Demand,Yes
ORD000279,2025-05-26,2025-05-29,CUST03643,SELL0258,South,Toys,UPI,19462.58,26.87,14232.98,1,Delivered,Yes,3,2.9,90.7,Delhivery,High Demand,Yes
ORD000280,2025-03-25,2025-03-27,CUST01693,SELL0211,North,Sports,Debit Card,395.24,0.51,393.22,1,Delivered,No,2,1.1,31.9,BlueDart,Weather,Yes
ORD000281,2024-12-02,2024-12-15,CUST03574,SELL0403,North,Home,Wallet,16175.64,13.78,13946.64,2,Delivered,No,13,4.0,5.6,XpressBees,High Demand,Yes
ORD000282,2024-10-07,2024-10-20,CUST04065,SELL0448,South,Groceries,Debit Card,1071.37,33.23,715.35,3,Delivered,No,13,4.0,24.0,Delhivery,Weather,Yes
ORD000283,2024-11-02,2024-11-06,CUST05616,SELL0229,West,Beauty,Wallet,7001.95,48.52,3604.6,3,Pending,No,4,1.1,71.2,XpressBees,None,Yes
ORD000284,2025-01-01,2025-01-14,CUST02399,SELL0174,North,Electronics,Debit Card,18213.06,0.68,18089.21,2,Delivered,No,13,4.2,33.9,Ecom Express,None,Yes
ORD000285,2025-01-11,2025-01-25,CUST02716,SELL0122,East,Fashion,Debit Card,16623.95,49.9,8328.6,4,Delivered,No,14,1.8,26.3,XpressBees,Incorrect Address,Yes
ORD000286,2025-07-25,2025-08-04,CUST01186,SELL0340,East,Toys,Debit Card,11241.9,16.55,9381.37,4,Delivered,No,10,4.1,67.8,Ecom Express,Weather,Yes
ORD000287,2024-08-03,2024-08-15,CUST02378,SELL0179,North,Toys,Credit Card,1550.48,3.91,1489.86,1,Shipped,No,12,4.7,17.7,Ecom Express,High Demand,Yes
ORD000288,2025-08-17,2025-08-30,CUST00022,SELL0339,South,Sports,Debit Card,286.54,26.01,212.01,2,Pending,No,13,4.3,16.1,BlueDart,Logistics Issue,Yes
ORD000289,2025-09-18,2025-09-25,CUST02632,SELL0202,North,Home,COD,14514.91,26.56,10659.75,1,Delivered,No,7,4.4,73.6,XpressBees,Incorrect Address,No
ORD000290,2024-08-24,2024-08-25,CUST05060,SELL0294,North,Sports,Credit Card,14709.38,36.82,9293.39,3,Returned,No,1,3.2,79.3,XpressBees,Weather,Yes
ORD000291,2025-02-02,2025-02-12,CUST05949,SELL0430,North,Electronics,COD,3165.41,47.57,1659.62,1,Pending,No,10,3.4,91.9,BlueDart,High Demand,No
ORD000292,2025-02-06,2025-02-18,CUST01918,SELL0333,North,Toys,Credit Card,16518.42,8.34,15140.78,1,Returned,No,12,2.5,51.2,Shopee Express,Incorrect Address,Yes
ORD000293,2025-23-05,2025-06-03,CUST02580,SELL0053,South,Home,UPI,5282.42,6.24,4952.8,1,Delivered,Yes,11,4.7,30.2,XpressBees,Logistics Issue,Yes
ORD000294,2025-01-04,2025-01-09,CUST03413,SELL0299,South,Beauty,COD,5091.88,8.76,4645.83,2,Delivered,No,5,4.6,98.2,XpressBees,Logistics Issue,Yes
ORD000295,2024-08-05,2024-08-16,CUST03764,SELL0208,North,Electronics,COD,17258.26,2.25,16869.95,1,Delivered,No,11,4.7,84.9,Delhivery,Incorrect Address,Yes
ORD000296,2024-10-30,2024-11-13,CUST01295,SELL0498,West,Toys,Wallet,13461.01,38.97,8215.25,1,Delivered,No,14,4.7,18.8,BlueDart,Weather,Yes
ORD000297,2025-01-31,2025-02-13,CUST01560,SELL0122,North,Groceries,COD,16568.32,0.12,16548.44,1,Shipped,No,13,4.0,20.0,BlueDart,None,Yes
ORD000298,2024-09-11,2024-09-16,CUST04439,SELL0332,West,Sports,Wallet,2360.43,4.79,2247.37,1,Returned,No,5,4.1,4.5,Ecom Express,High Demand,No
ORD000299,2025-03-27,2025-04-02,CUST02140,SELL0208,West,Fashion,Wallet,1148.38,39.99,689.14,3,Delivered,No,6,2.4,51.0,BlueDart,None,No
ORD000300,2024-11-15,2024-11-27,CUST03775,SELL0388,West,Sports,Credit Card,4638.89,29.4,3275.06,3,Delivered,No,12,4.1,27.2,Shopee Express,None,No
ORD000301,2025-07-08,2025-07-10,CUST03924,SELL0228,North,Groceries,Wallet,0.0,49.8,9753.73,3,Shipped,No,2,2.2,94.7,BlueDart,High Demand,Yes
ORD000302,2025-05-06,2025-05-13,CUST04434,SELL0351,South,Toys,Debit Card,12559.08,12.4,11001.75,3,Cancelled,No,7,2.7,74.1,XpressBees,None,No
ORD000303,2024-12-22,,CUST00098,SELL0450,West,Beauty,UPI,1614.73,,821.74,2,Cancelled,No,1,,19.3,,None,No
ORD000304,2025-07-28,2025-08-03,CUST00946,SELL0259,West,Toys,Credit Card,11169.54,32.76,7510.4,2,Shipped,No,6,4.5,73.0,Shopee Express,Incorrect Address,Yes
ORD000305,2025-03-06,2025-03-12,CUST02428,SELL0313,East,Groceries,Wallet,9895.19,40.73,5864.88,1,Cancelled,No,6,4.4,79.5,Ecom Express,High Demand,Yes
